,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
132,1044448,0.24,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,5,23,650.0,3,30,True,1,0,3.88,False,162.5,1950.0,0.14,0.29,0.27,10.99,0.6876712328767123,3101.301369863014
133,1055703,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,6,3,3,12,291.0,7,180,True,5,3,4.97,False,48.5,2037.0,0.09,0.27,0.21,4.99,0.6767123287671233,1456.5753424657535
134,1058082,0.86,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,14,392.0,5,30,True,0,1,4.88,False,196.0,1960.0,0.09,0.18,0.24,4.99,0.4849315068493151,1957.4931506849316
135,1064108,0.17,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,6,99.0,7,180,True,1,0,4.75,False,49.5,693.0,0.06,0.09,0.15,4.99,0.4794520547945205,495.0
136,1068565,0.54,False,IJburg - Zeeburgereiland,52.38,4.977,Entire home/apt,4,2,1,1,135.0,5,30,True,0,0,4.79,False,33.75,675.0,0.08,0.13,0.2,4.99,0.4328767123287671,675.0
137,1071414,0.99,False,Oud-Oost,52.34,4.906,Entire home/apt,2,1,1,9,189.0,3,21,True,4,6,4.81,False,94.5,567.0,0.1,0.23,0.2,4.99,0.024657534246575342,945.0
138,1072171,0.0,False,Bos en Lommer,52.38,4.86,Entire home/apt,4,2,2,10,107.0,7,365,True,0,0,4.33,False,26.75,749.0,0.07,0.14,0.17,4.99,0.4246575342465753,535.6164383561644
139,1085099,0.67,False,Bos en Lommer,52.38,4.848,Entire home/apt,4,2,2,10,200.0,2,60,True,0,0,4.8,False,50.0,400.0,0.11,0.2,0.27,4.99,0.0,1000.0
140,1086795,1.0,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,11,193.0,3,365,True,3,1,4.63,True,96.5,579.0,0.09,0.23,0.21,4.99,0.29041095890410956,1141.6712328767123
141,1088859,0.57,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,4,110.0,3,30,True,0,1,4.87,False,55.0,330.0,0.07,0.17,0.18,4.99,0.010958904109589041,550.0
142,1095819,0.0,False,Oud-Oost,52.34,4.93,Entire home/apt,3,2,2,3,180.0,3,10,True,0,0,4.82,False,60.0,540.0,0.07,0.2,0.22,4.99,0.0,817.3972602739726
143,1102846,0.9,False,Centrum-Oost,52.38,4.902,Entire home/apt,3,2,2,5,180.0,3,21,True,0,0,4.68,False,60.0,540.0,0.07,0.14,0.15,4.99,0.0027397260273972603,900.0
144,1104125,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,11,125.0,7,21,True,5,3,4.86,False,62.5,875.0,0.06,0.21,0.2,4.99,0.0136986301369863,625.0
145,1105924,0.5,False,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,3,13,250.0,4,1125,True,1,0,4.4,False,62.5,1000.0,0.09,0.24,0.26,4.99,0.019178082191780823,1250.0
146,1116446,1.0,True,Bos en Lommer,52.38,4.848,Private room,2,1,1,1,74.0,1,360,True,1,0,4.25,False,37.0,74.0,0.06,0.11,0.16,2.99,0.16986301369863013,315.52054794520546
147,1132247,0.67,False,Westerpark,52.38,4.89,Entire home/apt,4,2,4,9,325.0,3,1125,True,0,0,4.81,False,81.25,975.0,0.12,0.18,0.32,4.99,0.7561643835616438,1625.0
148,1145866,0.96,True,Bos en Lommer,52.38,4.844,Private room,2,1,2,7,85.0,1,60,True,7,2,4.65,False,42.5,85.0,0.05,0.08,0.15,4.99,0.09315068493150686,431.36986301369865
149,1155251,0.13,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,11,135.0,7,180,True,3,1,4.83,False,67.5,945.0,0.09,0.18,0.14,4.99,0.5013698630136987,520.4794520547945
150,1155386,0.0,False,De Pijp - Rivierenbuurt,52.34,4.914,Entire home/apt,2,1,2,7,99.0,6,14,True,0,0,4.72,False,49.5,594.0,0.05,0.12,0.16,4.99,0.4383561643835616,499.3150684931507
151,1156220,0.5,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,4,16,300.0,2,21,True,0,0,5.0,False,75.0,600.0,0.07,0.12,0.38,4.99,0.0,1500.0
152,1158662,0.5,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,12,285.0,3,30,True,0,0,4.86,False,142.5,855.0,0.13,0.28,0.32,4.99,0.0,1424.86301369863
153,1162769,0.41,False,Oud-Oost,52.34,4.92,Entire home/apt,4,2,4,15,295.0,4,1125,True,0,0,4.82,False,73.75,1180.0,0.09,0.11,0.26,4.99,0.4438356164383562,1475.0
154,1174506,0.08,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,9,120.0,4,30,True,0,0,4.95,False,60.0,480.0,0.06,0.12,0.17,4.99,0.0,600.0
155,1182421,0.56,False,Oud-Noord,52.4,4.914,Entire home/apt,4,2,3,2,90.0,4,1125,True,0,0,4.5,False,22.5,360.0,0.06,0.1,0.16,4.99,0.030136986301369864,551.1095890410959
156,1195666,0.63,False,De Baarsjes - Oud-West,52.38,4.88,Entire home/apt,4,2,4,12,386.0,5,25,True,1,0,4.89,False,96.5,1930.0,0.12,0.18,0.22,4.99,0.3095890410958904,1894.1780821917807
157,1224695,0.4,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,7,150.0,8,1123,True,0,0,4.77,False,75.0,1200.0,0.06,0.16,0.24,4.99,0.1643835616438356,789.4931506849315
158,1225622,0.6,False,De Baarsjes - Oud-West,52.34,4.86,Entire home/apt,4,2,3,11,160.0,5,30,True,0,0,4.92,False,40.0,800.0,0.09,0.13,0.22,4.99,0.005479452054794521,883.9041095890411
159,1236227,1.0,True,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,23,434.0,1,365,True,2,3,4.52,False,108.5,434.0,0.1,0.14,0.29,10.99,0.5452054794520548,2369.780821917808
160,1250364,0.15,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,3,10,260.0,3,1125,True,0,0,4.84,False,65.0,780.0,0.07,0.16,0.23,4.99,0.40821917808219177,1300.0
161,1260229,1.0,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,3,6,190.0,3,30,True,1,0,4.74,False,95.0,570.0,0.07,0.15,0.15,4.99,0.005479452054794521,861.2328767123288
162,1271700,0.44,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,3,10,300.0,3,14,True,0,1,4.86,False,75.0,900.0,0.13,0.23,0.23,4.99,0.00821917808219178,1500.0
163,1272352,1.0,False,Bos en Lommer,52.38,4.86,Private room,2,1,1,7,127.0,3,100,True,0,4,4.67,True,63.5,381.0,0.07,0.13,0.15,4.99,0.473972602739726,654.3013698630137
164,1291054,1.0,False,Noord-West,52.44,4.887,Hotel room,2,1,1,1,81.0,3,60,True,1,1,4.51,True,40.5,243.0,0.06,0.11,0.16,4.99,0.7808219178082192,398.1917808219178
165,1311373,0.25,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,6,2,280.0,4,1125,True,0,0,4.89,True,70.0,1120.0,0.09,0.22,0.2,4.99,0.0136986301369863,1445.2876712328766
166,1315392,0.66,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,4,140.0,7,180,True,2,1,4.75,False,70.0,980.0,0.06,0.16,0.15,4.99,0.5123287671232877,532.5342465753424
167,1316990,0.53,True,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,8,196.0,7,180,True,2,2,4.82,False,49.0,1372.0,0.06,0.17,0.19,4.99,0.07945205479452055,913.082191780822
168,1320353,0.25,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,1,110.0,7,180,True,12,0,4.9,False,55.0,770.0,0.07,0.14,0.18,4.99,0.684931506849315,566.986301369863
169,1320438,0.17,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,11,125.0,7,180,True,4,0,4.88,False,62.5,875.0,0.05,0.15,0.18,4.99,0.6904109589041096,625.0
170,1321735,0.62,True,Centrum-West,52.38,4.887,Entire home/apt,3,2,2,6,160.0,7,180,True,10,0,4.62,False,53.34,1120.0,0.07,0.14,0.19,4.99,0.6465753424657534,540.3013698630137
171,1331157,0.29,False,IJburg - Zeeburgereiland,52.34,5.008,Entire home/apt,4,2,3,9,193.0,3,14,True,0,0,4.87,False,48.25,579.0,0.08,0.18,0.2,4.99,0.4410958904109589,963.013698630137
172,1338633,0.38,False,Oud-Noord,52.4,4.945,Private room,1,1,1,5,59.0,4,5,True,1,1,4.19,False,59.0,236.0,0.06,0.14,0.16,2.99,0.2876712328767123,295.0
173,1354077,0.0,False,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,2,5,135.0,3,1125,True,0,0,4.43,False,33.75,405.0,0.07,0.15,0.2,4.99,0.0,675.0
174,1364013,0.27,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,4,5,111.0,4,23,True,14,0,4.7,False,27.75,444.0,0.05,0.16,0.19,4.99,0.4547945205479452,591.986301369863
175,1366058,0.56,False,Oud-Noord,52.38,4.914,Entire home/apt,4,2,2,9,159.0,5,29,True,0,0,4.83,False,39.75,795.0,0.08,0.12,0.19,4.99,0.0,792.7397260273973
176,1375601,0.67,False,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,6,187.0,3,365,True,5,2,5.0,False,93.5,561.0,0.08,0.24,0.23,4.99,0.10410958904109589,933.6986301369863
177,1383369,0.68,False,Westerpark,52.38,4.867,Entire home/apt,3,2,1,1,100.0,4,500,True,5,2,4.75,False,33.34,400.0,0.08,0.16,0.17,4.99,0.0136986301369863,510.958904109589
178,1383494,0.29,False,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,2,1,1,8,60.0,30,31,True,0,0,4.71,False,30.0,1800.0,0.05,0.11,0.16,2.99,0.4246575342465753,443.3013698630137
179,1394668,0.9,False,De Baarsjes - Oud-West,52.38,4.85,Private room,2,1,2,5,88.0,3,7,True,0,5,4.9,False,44.0,264.0,0.06,0.11,0.15,4.99,0.0,439.24657534246575
180,1397317,0.93,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,10,186.0,3,19,True,1,0,4.85,False,46.5,558.0,0.1,0.14,0.19,4.99,0.021917808219178082,1276.041095890411
181,1408035,0.67,False,De Aker - Nieuw Sloten,52.34,4.805,Shared room,1,1,3,4,50.0,3,3,True,0,0,4.2,False,50.0,150.0,0.05,0.12,0.16,2.99,0.0,250.0
182,1427610,0.67,False,Geuzenveld - Slotermeer,52.38,4.805,Entire home/apt,4,2,2,7,100.0,5,1125,True,0,0,5.0,False,25.0,500.0,0.05,0.14,0.15,4.99,0.01643835616438356,622.4794520547945
183,1447217,1.0,True,Bos en Lommer,52.38,4.848,Private room,2,1,1,2,51.0,4,100,True,0,4,4.72,True,25.5,204.0,0.06,0.07,0.14,2.99,0.336986301369863,317.1095890410959
184,1468473,1.0,False,Bos en Lommer,52.38,4.85,Entire home/apt,2,1,1,8,120.0,3,90,True,1,0,4.56,True,60.0,360.0,0.06,0.15,0.12,4.99,0.43561643835616437,575.7534246575342
185,1511360,0.6,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,9,155.0,2,14,True,0,1,4.72,False,77.5,310.0,0.08,0.12,0.2,4.99,0.29863013698630136,775.6164383561644
186,1514368,0.74,True,Centrum-Oost,52.38,4.895,Private room,4,1,2,14,282.0,3,30,True,1,2,4.8,True,70.5,846.0,0.13,0.07,0.29,4.99,0.21095890410958903,1175.150684931507
187,1517398,0.59,False,Westerpark,52.38,4.88,Entire home/apt,4,2,1,9,122.0,3,30,True,0,2,4.68,False,30.5,366.0,0.07,0.13,0.15,4.99,0.34794520547945207,550.3835616438356
188,1523635,0.53,False,Centrum-West,52.38,4.887,Private room,2,1,1,8,119.0,3,150,True,4,6,4.7,False,59.5,357.0,0.06,0.13,0.18,4.99,0.7342465753424657,632.082191780822
189,1533103,0.67,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,11,250.0,10,20,True,10,0,5.0,False,125.0,2500.0,0.03,0.2,0.23,4.99,0.18082191780821918,1234.6575342465753
190,1534317,1.0,True,Geuzenveld - Slotermeer,52.38,4.836,Private room,2,1,1,1,82.0,4,30,True,6,4,4.79,False,41.0,328.0,0.05,0.1,0.16,4.99,0.915068493150685,357.05479452054794
191,1566348,0.27,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,5,103.0,3,30,True,0,0,4.85,False,51.5,309.0,0.07,0.17,0.18,4.99,0.0,515.0
192,1568669,0.23,False,Watergraafsmeer,52.34,4.92,Entire home/apt,4,2,4,1,105.0,4,14,True,0,0,4.74,False,26.25,420.0,0.05,0.13,0.17,4.99,0.4547945205479452,557.917808219178
193,1570315,0.78,False,Centrum-West,52.38,4.887,Private room,2,1,2,3,126.0,3,183,True,2,5,4.63,False,63.0,378.0,0.06,0.17,0.19,4.99,0.5863013698630137,669.3972602739726
194,1580186,0.77,False,Centrum-West,52.38,4.887,Entire home/apt,3,2,2,4,300.0,2,31,True,0,0,4.72,True,100.0,600.0,0.11,0.18,0.22,4.99,0.0,1500.0
195,1586071,1.0,False,Bos en Lommer,52.38,4.855,Private room,2,1,1,9,45.0,4,30,True,0,0,4.86,True,22.5,180.0,0.1,0.09,0.14,0.99,0.0,358.6986301369863
196,1601408,0.82,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,17,436.0,4,1000,True,6,2,4.56,False,109.0,1744.0,0.12,0.1,0.26,10.99,0.6438356164383562,2069.986301369863
197,1603630,1.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,2,15,300.0,4,1125,True,0,0,4.94,False,150.0,1200.0,0.14,0.22,0.25,4.99,0.6328767123287671,1517.123287671233
198,1605387,0.67,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,7,50.0,5,15,True,0,0,4.68,False,25.0,250.0,0.06,0.13,0.17,2.99,0.0,368.0
199,1620658,0.05,False,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,1,125.0,3,1125,True,0,0,4.81,False,62.5,375.0,0.06,0.18,0.17,4.99,0.0,507.5342465753425
200,1631878,0.05,False,Zuid,52.38,4.883,Entire home/apt,4,2,3,16,475.0,5,1125,True,0,1,4.09,True,118.75,2375.0,0.07,0.08,0.2,10.99,0.4246575342465753,2375.0
201,1645011,0.46,False,Centrum-Oost,52.38,4.89,Entire home/apt,4,2,3,13,397.0,3,1125,True,0,0,4.94,False,99.25,1191.0,0.13,0.2,0.3,4.99,0.00821917808219178,1964.4520547945206
202,1649932,0.72,False,Centrum-Oost,52.38,4.9,Entire home/apt,3,2,2,7,125.0,5,30,True,0,0,5.0,False,41.66,625.0,0.07,0.11,0.19,4.99,0.0,625.0
203,1657879,0.0,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,3,2,2,9,119.0,6,30,True,0,0,4.92,False,39.66,714.0,0.07,0.13,0.19,4.99,0.0,595.0
204,1662676,0.0,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,2,3,100.0,15,30,False,0,0,4.85,False,50.0,1500.0,0.07,0.12,0.14,4.99,0.0,500.0
205,1681041,0.0,False,Zuid,52.34,4.883,Entire home/apt,6,3,4,9,200.0,7,300,True,0,0,5.0,False,33.34,1400.0,0.11,0.15,0.22,4.99,0.038356164383561646,1056.7397260273972
206,1708637,0.81,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,4,84.0,3,31,True,3,3,4.6,False,42.0,252.0,0.06,0.11,0.15,4.99,0.6109589041095891,446.4931506849315
207,1713147,0.01,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,6,3,4,10,299.0,4,1125,True,0,0,4.75,False,49.84,1196.0,0.08,0.22,0.26,4.99,0.021917808219178082,1495.0
208,1723463,0.0,False,Watergraafsmeer,52.34,4.938,Entire home/apt,4,2,4,15,200.0,5,21,True,0,0,4.91,False,50.0,1000.0,0.07,0.15,0.22,4.99,0.4246575342465753,1000.0
209,1727103,0.0,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,3,9,175.0,3,1125,True,0,0,4.91,False,43.75,525.0,0.09,0.2,0.22,4.99,0.0,1233.4246575342465
210,1731246,0.0,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,5,273.0,3,1125,True,2,0,4.95,False,68.25,819.0,0.09,0.23,0.28,4.99,0.07945205479452055,1121.849315068493
211,1733772,0.56,True,Oud-Noord,52.38,4.938,Entire home/apt,2,1,1,6,180.0,3,14,True,0,0,4.83,True,90.0,540.0,0.07,0.1,0.17,4.99,0.14520547945205478,900.0
212,1734564,0.51,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,12,229.0,3,1125,True,0,3,4.82,False,114.5,687.0,0.07,0.12,0.21,4.99,0.00821917808219178,1145.0
213,1734769,1.0,False,Geuzenveld - Slotermeer,52.38,4.836,Entire home/apt,4,2,4,10,245.0,5,30,True,0,0,4.85,False,61.25,1225.0,0.08,0.25,0.21,4.99,0.07945205479452055,1855.13698630137
214,1766570,0.83,False,Centrum-Oost,52.38,4.887,Entire home/apt,4,2,2,18,332.0,7,180,True,5,0,4.5,False,83.0,2324.0,0.09,0.25,0.25,4.99,0.1178082191780822,1595.4109589041095
215,1771760,1.0,False,Bos en Lommer,52.38,4.85,Private room,2,1,1,5,82.0,4,21,True,0,1,4.8,False,41.0,328.0,0.06,0.07,0.16,4.99,0.0,355.1095890410959
216,1792271,0.52,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,150.0,4,4,True,0,1,4.97,False,75.0,600.0,0.07,0.2,0.21,4.99,0.0,750.6849315068494
217,1798944,1.0,True,Centrum-West,52.38,4.887,Private room,2,1,1,3,60.0,3,30,True,6,5,4.31,False,30.0,180.0,0.07,0.14,0.17,2.99,0.6931506849315069,301.986301369863
218,1798945,0.0,False,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,1,15,365.0,5,1125,True,0,0,4.81,False,91.25,1825.0,0.1,0.18,0.26,4.99,0.0,1853.9315068493152
219,1812581,0.5,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,3,13,400.0,4,365,True,0,0,4.32,True,100.0,1600.0,0.05,0.23,0.28,10.99,0.5917808219178082,2000.0
220,1828391,1.0,False,Noord-West,52.4,4.906,Entire home/apt,5,3,5,5,200.0,3,1125,True,0,0,4.9,False,40.0,600.0,0.1,0.15,0.2,4.99,0.0,1000.0
221,1831427,0.5,False,Centrum-Oost,52.38,4.926,Entire home/apt,2,1,1,5,120.0,4,21,True,2,0,3.83,False,60.0,480.0,0.08,0.13,0.2,4.99,0.4301369863013699,600.0
222,1838751,0.99,False,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,1,100.0,4,10,True,0,0,4.69,True,50.0,400.0,0.05,0.16,0.15,4.99,0.0,500.05479452054794
223,1845443,0.86,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,5,122.0,25,365,True,2,0,4.95,False,61.0,3050.0,0.04,0.13,0.19,4.99,0.005479452054794521,609.2465753424658
224,1863996,0.0,False,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,2,2,75.0,3,1125,True,0,0,4.37,False,37.5,225.0,0.05,0.12,0.15,4.99,0.0,375.0
225,1901877,0.76,True,Centrum-West,52.38,4.887,Private room,2,1,2,3,105.0,3,1125,True,5,4,4.89,False,52.5,315.0,0.09,0.12,0.14,4.99,0.6876712328767123,525.0
226,1912704,0.76,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,8,180.0,3,60,True,2,3,5.0,False,90.0,540.0,0.08,0.2,0.24,4.99,0.5013698630136987,830.0410958904109
227,1919184,0.75,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,3,2,2,12,299.0,2,10,True,10,0,4.54,False,99.7,598.0,0.08,0.29,0.2,4.99,0.09863013698630137,1330.8219178082193
228,1924485,0.76,False,De Pijp - Rivierenbuurt,52.34,4.89,Private room,4,1,4,1,95.0,3,1125,True,0,0,4.92,True,23.75,285.0,0.05,0.12,0.14,4.99,0.0,474.972602739726
229,1927634,0.81,False,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,4,2,3,14,482.0,8,30,True,0,0,4.69,True,120.5,3856.0,0.07,0.16,0.22,10.99,0.0,2368.904109589041
230,1928474,0.44,False,Noord-West,52.4,4.902,Entire home/apt,6,3,6,5,130.0,4,21,True,0,0,4.75,False,21.67,520.0,0.07,0.19,0.18,4.99,0.31232876712328766,822.3835616438356
231,1929777,0.8,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,2,8,230.0,3,1124,True,0,0,4.97,False,57.5,690.0,0.06,0.16,0.24,4.99,0.0,1150.0
232,1954182,0.2,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,5,150.0,14,365,True,0,0,4.9,False,75.0,2100.0,0.09,0.14,0.23,4.99,0.0,750.0
233,1954308,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,3,2,2,7,130.0,4,1125,True,0,0,4.71,False,43.34,520.0,0.06,0.11,0.13,4.99,0.0,650.0
234,1957337,0.0,False,Oud-Oost,52.34,4.918,Entire home/apt,4,2,3,8,275.0,3,14,True,0,0,5.0,False,68.75,825.0,0.09,0.19,0.18,4.99,0.06027397260273973,1375.0
235,1964479,0.56,False,Oud-Noord,52.38,4.918,Entire home/apt,4,2,2,13,350.0,3,1125,True,0,0,4.75,False,87.5,1050.0,0.09,0.08,0.26,4.99,0.28493150684931506,1750.0
236,1977828,0.75,False,Bos en Lommer,52.38,4.855,Entire home/apt,3,2,1,1,75.0,3,1125,True,0,0,4.74,False,25.0,225.0,0.07,0.13,0.17,4.99,0.0,519.972602739726
237,2023961,0.0,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,8,114.0,4,30,True,0,0,4.86,False,57.0,456.0,0.06,0.08,0.2,4.99,0.0,571.2328767123288
238,2065321,0.27,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,7,170.0,3,15,True,0,1,4.83,False,85.0,510.0,0.08,0.19,0.12,4.99,0.01643835616438356,850.0
239,2074047,1.0,False,Westerpark,52.38,4.87,Entire home/apt,4,2,1,12,185.0,6,30,True,0,0,4.95,False,46.25,1110.0,0.07,0.12,0.21,4.99,0.2821917808219178,918.8356164383562
240,2080040,0.54,True,Zuid,52.34,4.848,Entire home/apt,3,2,2,12,134.0,7,1125,True,9,1,4.51,False,44.66,938.0,0.07,0.07,0.18,4.99,0.4904109589041096,825.5890410958904
241,2080427,1.0,False,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,6,102.0,6,15,True,0,0,4.47,False,51.0,612.0,0.07,0.15,0.15,4.99,0.0,510.0
242,2088011,1.0,False,Oud-Oost,52.38,4.93,Entire home/apt,2,1,1,4,150.0,3,30,True,0,1,5.0,False,75.0,450.0,0.06,0.19,0.15,4.99,0.0,750.0
243,2097548,0.33,False,Noord-West,52.4,4.918,Entire home/apt,4,2,4,6,150.0,3,21,True,0,0,4.89,False,37.5,450.0,0.07,0.25,0.25,4.99,0.03561643835616438,754.5205479452055
244,2116479,0.63,False,Westerpark,52.38,4.867,Entire home/apt,2,1,1,3,125.0,3,10,True,0,0,4.48,False,62.5,375.0,0.06,0.14,0.15,4.99,0.0,625.0
245,2116719,0.31,False,Oud-Noord,52.4,4.93,Entire home/apt,4,2,4,10,205.0,2,3,True,0,0,4.67,False,51.25,410.0,0.11,0.21,0.27,4.99,0.0,1096.6986301369864
246,2144304,0.8,False,Zuid,52.34,4.88,Entire home/apt,6,3,4,17,466.0,3,1125,True,0,0,4.89,True,77.7,1398.0,0.03,0.25,0.22,10.99,0.019178082191780823,2330.0
247,2144308,0.86,False,Noord-West,52.4,4.918,Entire home/apt,2,1,1,8,90.0,3,1125,True,0,0,4.84,True,45.0,270.0,0.06,0.13,0.16,4.99,0.0,451.64383561643837
248,2224903,0.67,False,Oud-Oost,52.34,4.914,Entire home/apt,4,2,4,9,225.0,3,3,True,0,1,4.13,False,56.25,675.0,0.08,0.14,0.25,4.99,0.4794520547945205,1105.4109589041095
249,2235708,0.68,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,4,139.0,6,1124,True,0,0,4.81,False,69.5,834.0,0.07,0.12,0.21,4.99,0.024657534246575342,886.7808219178082
250,2255109,0.91,False,Oostelijk Havengebied - Indische Buurt,52.38,4.945,Entire home/apt,4,2,5,6,231.0,3,1125,True,0,0,4.75,False,57.75,693.0,0.11,0.27,0.23,4.99,0.01643835616438356,1180.5479452054794
251,2344785,1.0,True,De Baarsjes - Oud-West,52.38,4.88,Private room,4,1,2,7,240.0,3,1001,True,2,4,4.89,False,60.0,720.0,0.08,0.12,0.22,4.99,0.3698630136986301,1075.7808219178082
252,2368869,0.6,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,4,250.0,3,30,True,0,0,4.82,True,62.5,750.0,0.11,0.26,0.25,4.99,0.010958904109589041,1311.6438356164383
253,2376883,0.0,False,Centrum-West,52.38,4.883,Private room,2,1,2,11,179.0,3,7,True,0,0,5.0,True,89.5,537.0,0.07,0.19,0.16,4.99,0.3041095890410959,906.3698630136986
254,2384332,0.64,False,Centrum-West,52.38,4.887,Entire home/apt,3,2,2,13,300.0,3,30,True,0,0,4.96,False,100.0,900.0,0.1,0.3,0.13,4.99,0.03287671232876712,1500.0
255,2388275,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,10,250.0,3,30,True,3,0,4.8,False,125.0,750.0,0.1,0.13,0.3,4.99,0.0273972602739726,1250.0
256,2400486,0.73,False,Slotervaart,52.34,4.832,Entire home/apt,2,1,1,4,130.0,4,7,True,0,2,4.89,False,65.0,520.0,0.09,0.16,0.2,4.99,0.4410958904109589,650.0
257,2435572,0.88,True,Centrum-West,52.38,4.887,Private room,2,1,1,4,125.0,3,30,True,4,7,4.79,False,62.5,375.0,0.07,0.18,0.12,4.99,0.8657534246575342,518.4520547945206
258,2455913,0.52,False,Centrum-Oost,52.34,4.9,Entire home/apt,2,1,1,9,225.0,3,1125,True,0,1,4.88,False,112.5,675.0,0.08,0.21,0.3,4.99,0.0136986301369863,1162.945205479452
259,2469007,0.25,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,11,400.0,3,1125,True,0,0,4.74,True,100.0,1200.0,0.08,0.19,0.22,10.99,0.15616438356164383,2000.0
260,2471617,0.49,True,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,3,5,144.0,3,1125,True,0,9,4.95,False,36.0,432.0,0.05,0.21,0.21,4.99,0.019178082191780823,713.0410958904109
261,2474754,0.0,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,10,255.0,5,1125,True,16,1,4.6,False,127.5,1275.0,0.1,0.25,0.22,4.99,0.9506849315068493,1275.0
262,2476314,0.0,False,Oud-Oost,52.34,4.918,Entire home/apt,5,3,2,10,170.0,12,1125,True,0,0,5.0,False,34.0,2040.0,0.07,0.26,0.19,4.99,0.0,850.0
263,2534166,0.84,False,Bos en Lommer,52.38,4.855,Private room,2,1,1,6,65.0,3,30,True,0,0,4.7,False,32.5,195.0,0.06,0.13,0.15,2.99,0.6767123287671233,303.7671232876712
